sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,userengagementduration,sessiondefaultchannelgrouping,date
21,375,17,0,353783484,0,0.80952381,17,17.85714286,3337,Cross-network,26/11/23
67,415,65,0,353783484,0,0.492537313,33,6.194029851,3060,Direct,26/11/23
459,2259,428,0,353783484,0,0.62745098,288,4.921568627,27212,Organic Search,26/11/23
27,116,27,0,353783484,0,0.222222222,6,4.296296296,486,Organic Social,26/11/23
83,701,76,0,353783484,0,0.78313253,65,8.445783133,6166,Paid Search,26/11/23
1,10,1,0,353783484,0,1,1,10,148,Referral,26/11/23
8,74,8,0,353783484,0,0.125,1,9.25,250,Unassigned,26/11/23
31,255,24,0,353783484,0,0.580645161,18,8.225806452,2093,Cross-network,27/11/23
69,387,62,0,353783484,0,0.52173913,36,5.608695652,3604,Direct,27/11/23
497,2506,465,0,353783484,0,0.672032193,334,5.042253521,28163,Organic Search,27/11/23
18,56,17,0,353783484,0,0.111111111,2,3.111111111,33,Organic Social,27/11/23
98,842,87,0,353783484,0,0.755102041,74,8.591836735,7425,Paid Search,27/11/23
2,18,1,0,353783484,0,0.5,1,9,137,Referral,27/11/23
9,23,9,0,353783484,0,0,0,2.555555556,97,Unassigned,27/11/23
32,223,29,0,353783484,0,0.75,24,6.96875,1672,Cross-network,28/11/23
60,487,55,0,353783484,0,0.633333333,38,8.116666667,4788,Direct,28/11/23
558,3040,512,0,353783484,0,0.673835125,376,5.448028674,34612,Organic Search,28/11/23
18,73,17,0,353783484,0,0.111111111,2,4.055555556,198,Organic Social,28/11/23
99,935,84,0,353783484,0,0.707070707,70,9.444444444,11316,Paid Search,28/11/23
3,45,2,0,353783484,0,1,3,15,824,Referral,28/11/23
7,22,7,0,353783484,0,0,0,3.142857143,3,Unassigned,28/11/23
31,332,24,0,353783484,0,0.612903226,19,10.70967742,2898,Cross-network,29/11/23
55,358,49,0,353783484,0,0.781818182,43,6.509090909,2723,Direct,29/11/23
493,2630,466,0,353783484,0,0.671399594,331,5.334685598,30627,Organic Search,29/11/23
11,37,11,0,353783484,0,0.272727273,3,3.363636364,19,Organic Social,29/11/23
70,619,62,0,353783484,0,0.785714286,55,8.842857143,5916,Paid Search,29/11/23
1,6,1,0,353783484,0,1,1,6,11,Referral,29/11/23
6,16,6,0,353783484,0,0,0,2.666666667,40,Unassigned,29/11/23
22,230,20,0,353783484,0,0.727272727,16,10.45454546,1335,Cross-network,30/11/23
44,285,42,0,353783484,0,0.636363636,28,6.477272727,3313,Direct,30/11/23
465,2286,428,0,353783484,0,0.666666667,310,4.916129032,26457,Organic Search,30/11/23
16,51,16,0,353783484,0,0.25,4,3.1875,22,Organic Social,30/11/23
53,646,46,0,353783484,0,0.754716981,40,12.18867925,6239,Paid Search,30/11/23
9,26,9,0,353783484,0,0,0,2.888888889,58,Unassigned,30/11/23
25,162,16,0,353783484,0,0.68,17,6.48,785,Cross-network,01/12/23
42,221,39,0,353783484,0,0.452380952,19,5.261904762,1195,Direct,01/12/23
464,2448,424,0,353783484,0,0.668103448,310,5.275862069,31333,Organic Search,01/12/23
15,52,15,0,353783484,0,0.333333333,5,3.466666667,11,Organic Social,01/12/23
58,479,50,0,353783484,0,0.637931034,37,8.25862069,5198,Paid Search,01/12/23
1,14,1,0,353783484,0,1,1,14,241,Referral,01/12/23
10,31,10,0,353783484,0,0,0,3.1,199,Unassigned,01/12/23
26,361,23,0,353783484,0,0.692307692,18,13.88461539,4226,Cross-network,02/12/23
27,165,23,0,353783484,0,0.407407407,11,6.111111111,1276,Direct,02/12/23
500,2457,469,0,353783484,0,0.686,343,4.914,33360,Organic Search,02/12/23
20,66,20,0,353783484,0,0.15,3,3.3,23,Organic Social,02/12/23
37,343,35,0,353783484,0,0.72972973,27,9.27027027,2433,Paid Search,02/12/23
2,44,2,0,353783484,0,0.5,1,22,339,Referral,02/12/23
16,47,16,0,353783484,0,0,0,2.9375,910,Unassigned,02/12/23
13,263,11,0,353783484,0,0.846153846,11,20.23076923,1863,Cross-network,03/12/23
34,167,33,0,353783484,0,0.5,17,4.911764706,946,Direct,03/12/23
505,2379,480,0,353783484,0,0.659405941,333,4.710891089,33980,Organic Search,03/12/23
19,71,19,0,353783484,0,0.263157895,5,3.736842105,89,Organic Social,03/12/23
34,439,31,0,353783484,0,0.764705882,26,12.91176471,5701,Paid Search,03/12/23
4,25,1,0,353783484,0,0.5,2,6.25,253,Referral,03/12/23
11,33,11,0,353783484,0,0,0,3,0,Unassigned,03/12/23
29,456,26,0,353783484,0,0.724137931,21,15.72413793,5515,Cross-network,04/12/23
57,428,52,0,353783484,0,0.526315789,30,7.50877193,4129,Direct,04/12/23
514,2752,488,0,353783484,0,0.678988327,349,5.354085603,36855,Organic Search,04/12/23
17,58,17,0,353783484,0,0.176470588,3,3.411764706,108,Organic Social,04/12/23
76,750,64,0,353783484,0,0.763157895,58,9.868421053,6519,Paid Search,04/12/23
2,5,1,0,353783484,0,0,0,2.5,0,Referral,04/12/23
10,30,10,0,353783484,0,0,0,3,0,Unassigned,04/12/23
32,328,27,0,353783484,0,0.6875,22,10.25,2643,Cross-network,05/12/23
94,769,84,0,353783484,0,0.521276596,49,8.180851064,5685,Direct,05/12/23
487,2658,463,0,353783484,0,0.646817248,315,5.457905544,34195,Organic Search,05/12/23
14,59,14,0,353783484,0,0.357142857,5,4.214285714,88,Organic Social,05/12/23
65,606,53,0,353783484,0,0.723076923,47,9.323076923,5945,Paid Search,05/12/23
1,9,1,0,353783484,0,1,1,9,124,Referral,05/12/23
14,42,14,0,353783484,0,0,0,3,0,Unassigned,05/12/23
21,256,18,0,353783484,0,0.714285714,15,12.19047619,3243,Cross-network,06/12/23
40,378,38,0,353783484,0,0.675,27,9.45,3417,Direct,06/12/23
458,2381,436,0,353783484,0,0.659388646,302,5.198689956,34915,Organic Search,06/12/23
17,112,17,0,353783484,0,0.117647059,2,6.588235294,125,Organic Social,06/12/23
52,402,47,0,353783484,0,0.769230769,40,7.730769231,4446,Paid Search,06/12/23
1,147,1,0,353783484,0,1,1,147,738,Referral,06/12/23
14,37,14,0,353783484,0,0,0,2.642857143,395,Unassigned,06/12/23
22,293,19,0,353783484,0,0.727272727,16,13.31818182,2570,Cross-network,07/12/23
60,418,53,0,353783484,0,0.416666667,25,6.966666667,3981,Direct,07/12/23
467,2619,425,0,353783484,0,0.668094218,312,5.608137045,32859,Organic Search,07/12/23
25,123,25,0,353783484,0,0.24,6,4.92,213,Organic Social,07/12/23
57,485,49,0,353783484,0,0.631578947,36,8.50877193,3362,Paid Search,07/12/23
1,15,1,0,353783484,0,1,1,15,226,Referral,07/12/23
10,29,10,0,353783484,0,0,0,2.9,4,Unassigned,07/12/23
24,246,20,0,353783484,0,0.875,21,10.25,2353,Cross-network,08/12/23
53,409,51,0,353783484,0,0.566037736,30,7.716981132,4251,Direct,08/12/23
483,2460,454,0,353783484,0,0.677018634,327,5.093167702,30291,Organic Search,08/12/23
36,117,36,0,353783484,0,0.083333333,3,3.25,34,Organic Social,08/12/23
52,625,44,0,353783484,0,0.75,39,12.01923077,6870,Paid Search,08/12/23
2,23,2,0,353783484,0,1,2,11.5,102,Referral,08/12/23
8,41,8,0,353783484,0,0,0,5.125,155,Unassigned,08/12/23
42,437,31,0,353783484,0,0.714285714,30,10.40476191,4220,Cross-network,09/12/23
50,343,39,0,353783484,0,0.58,29,6.86,3764,Direct,09/12/23
406,1863,393,0,353783484,0,0.610837438,248,4.588669951,26422,Organic Search,09/12/23
23,87,23,0,353783484,0,0.173913043,4,3.782608696,60,Organic Social,09/12/23
1,3,1,0,353783484,0,0,0,3,0,Organic Video,09/12/23
66,671,52,0,353783484,0,0.651515152,43,10.16666667,6282,Paid Search,09/12/23
1,3,1,0,353783484,0,0,0,3,0,Referral,09/12/23
10,28,10,0,353783484,0,0,0,2.8,0,Unassigned,09/12/23
14,219,11,0,353783484,0,0.857142857,12,15.64285714,2152,Cross-network,10/12/23
32,150,29,0,353783484,0,0.46875,15,4.6875,515,Direct,10/12/23
448,2188,429,0,353783484,0,0.676339286,303,4.883928571,30571,Organic Search,10/12/23
31,89,29,0,353783484,0,0.032258065,1,2.870967742,15,Organic Social,10/12/23
24,193,24,0,353783484,0,0.708333333,17,8.041666667,1933,Paid Search,10/12/23
13,50,13,0,353783484,0,0.076923077,1,3.846153846,457,Unassigned,10/12/23
36,348,28,0,353783484,0,0.638888889,23,9.666666667,3546,Cross-network,11/12/23
145,904,129,0,353783484,0,0.655172414,95,6.234482759,7521,Direct,11/12/23
502,2733,461,0,353783484,0,0.669322709,336,5.444223108,36122,Organic Search,11/12/23
34,121,32,0,353783484,0,0.235294118,8,3.558823529,310,Organic Social,11/12/23
77,786,65,0,353783484,0,0.792207792,61,10.20779221,9083,Paid Search,11/12/23
1,4,1,0,353783484,0,0,0,4,1,Referral,11/12/23
3,10,3,0,353783484,0,0,0,3.333333333,4,Unassigned,11/12/23
25,252,20,0,353783484,0,0.64,16,10.08,2237,Cross-network,12/12/23
44,217,40,0,353783484,0,0.477272727,21,4.931818182,1357,Direct,12/12/23
475,2705,439,0,353783484,0,0.694736842,330,5.694736842,31767,Organic Search,12/12/23
31,98,31,0,353783484,0,0.258064516,8,3.161290323,386,Organic Social,12/12/23
62,657,54,0,353783484,0,0.758064516,47,10.59677419,7993,Paid Search,12/12/23
6,34,5,0,353783484,0,0.833333333,5,5.666666667,236,Referral,12/12/23
14,42,14,0,353783484,0,0,0,3,0,Unassigned,12/12/23
14,156,13,0,353783484,0,0.642857143,9,11.14285714,1231,Cross-network,13/12/23
33,206,31,0,353783484,0,0.666666667,22,6.242424242,1643,Direct,13/12/23
433,2375,400,0,353783484,0,0.669745958,290,5.484988453,32771,Organic Search,13/12/23
20,77,20,0,353783484,0,0.2,4,3.85,42,Organic Social,13/12/23
1,4,1,0,353783484,0,1,1,4,3,Organic Video,13/12/23
42,271,38,0,353783484,0,0.714285714,30,6.452380952,3231,Paid Search,13/12/23
5,52,5,0,353783484,0,0.8,4,10.4,394,Referral,13/12/23
18,61,18,0,353783484,0,0,0,3.388888889,78,Unassigned,13/12/23
25,258,22,0,353783484,0,0.68,17,10.32,4824,Cross-network,14/12/23
42,364,40,0,353783484,0,0.5,21,8.666666667,1881,Direct,14/12/23
480,2701,434,0,353783484,0,0.652083333,313,5.627083333,36385,Organic Search,14/12/23
36,116,36,0,353783484,0,0.111111111,4,3.222222222,56,Organic Social,14/12/23
42,395,40,0,353783484,0,0.80952381,34,9.404761905,4601,Paid Search,14/12/23
2,6,2,0,353783484,0,0.5,1,3,3,Referral,14/12/23
5,12,5,0,353783484,0,0,0,2.4,144,Unassigned,14/12/23
25,208,19,0,353783484,0,0.76,19,8.32,2282,Cross-network,15/12/23
43,281,40,0,353783484,0,0.418604651,18,6.534883721,2398,Direct,15/12/23
396,2209,367,0,353783484,0,0.661616162,262,5.578282828,26851,Organic Search,15/12/23
33,109,33,0,353783484,0,0.090909091,3,3.303030303,36,Organic Social,15/12/23
44,466,37,0,353783484,0,0.795454545,35,10.59090909,4305,Paid Search,15/12/23
1,5,1,0,353783484,0,1,1,5,137,Referral,15/12/23
7,20,7,0,353783484,0,0,0,2.857142857,13,Unassigned,15/12/23
19,152,15,0,353783484,0,0.736842105,14,8,1368,Cross-network,16/12/23
42,351,37,0,353783484,0,0.523809524,22,8.357142857,4210,Direct,16/12/23
453,2173,429,0,353783484,0,0.686534216,311,4.796909492,28116,Organic Search,16/12/23
42,132,42,0,353783484,0,0.119047619,5,3.142857143,106,Organic Social,16/12/23
30,208,26,0,353783484,0,0.7,21,6.933333333,2018,Paid Search,16/12/23
1,14,1,0,353783484,0,1,1,14,372,Referral,16/12/23
8,21,8,0,353783484,0,0,0,2.625,240,Unassigned,16/12/23
9,103,9,0,353783484,0,0.888888889,8,11.44444444,960,Cross-network,17/12/23
38,332,35,0,353783484,0,0.605263158,23,8.736842105,3785,Direct,17/12/23
417,2177,384,0,353783484,0,0.652278177,272,5.220623501,26960,Organic Search,17/12/23
52,200,51,0,353783484,0,0.134615385,7,3.846153846,213,Organic Social,17/12/23
21,209,18,0,353783484,0,0.714285714,15,9.952380952,1809,Paid Search,17/12/23
1,2,1,0,353783484,0,0,0,2,0,Referral,17/12/23
2,5,2,0,353783484,0,0.5,1,2.5,11,Unassigned,17/12/23
38,477,31,0,353783484,0,0.605263158,23,12.55263158,3590,Cross-network,18/12/23
62,687,51,0,353783484,0,0.629032258,39,11.08064516,7567,Direct,18/12/23
479,2521,442,0,353783484,0,0.686847599,329,5.263048017,31790,Organic Search,18/12/23
30,95,30,0,353783484,0,0.1,3,3.166666667,262,Organic Social,18/12/23
71,806,65,0,353783484,0,0.774647887,55,11.35211268,9680,Paid Search,18/12/23
2,12,2,0,353783484,0,0.5,1,6,51,Referral,18/12/23
17,47,16,0,353783484,0,0,0,2.764705882,128,Unassigned,18/12/23
27,183,23,0,353783484,0,0.62962963,17,6.777777778,853,Cross-network,19/12/23
99,635,94,0,353783484,0,0.545454545,54,6.414141414,5820,Direct,19/12/23
439,2247,402,0,353783484,0,0.62642369,275,5.118451025,29522,Organic Search,19/12/23
27,103,26,0,353783484,0,0.185185185,5,3.814814815,128,Organic Social,19/12/23
1,3,1,0,353783484,0,0,0,3,0,Organic Video,19/12/23
58,569,47,0,353783484,0,0.672413793,39,9.810344828,4310,Paid Search,19/12/23
1,3,1,0,353783484,0,0,0,3,0,Referral,19/12/23
3,9,3,0,353783484,0,0,0,3,0,Unassigned,19/12/23
30,323,26,0,353783484,0,0.566666667,17,10.76666667,1877,Cross-network,20/12/23
50,299,41,0,353783484,0,0.48,24,5.98,3575,Direct,20/12/23
418,1993,388,0,353783484,0,0.648325359,271,4.767942584,29488,Organic Search,20/12/23
21,64,21,0,353783484,0,0.095238095,2,3.047619048,23,Organic Social,20/12/23
31,346,28,0,353783484,0,0.806451613,25,11.16129032,4038,Paid Search,20/12/23
3,14,3,0,353783484,0,0.666666667,2,4.666666667,21,Referral,20/12/23
6,17,6,0,353783484,0,0.166666667,1,2.833333333,24,Unassigned,20/12/23
22,169,18,0,353783484,0,0.772727273,17,7.681818182,953,Cross-network,21/12/23
44,234,41,0,353783484,0,0.613636364,27,5.318181818,3222,Direct,21/12/23
392,2005,362,0,353783484,0,0.642857143,252,5.114795918,28139,Organic Search,21/12/23
31,141,31,0,353783484,0,0.161290323,5,4.548387097,1211,Organic Social,21/12/23
37,268,32,0,353783484,0,0.702702703,26,7.243243243,2244,Paid Search,21/12/23
2,6,2,0,353783484,0,0,0,3,0,Unassigned,21/12/23
25,391,22,0,353783484,0,0.76,19,15.64,3145,Cross-network,22/12/23
30,259,28,0,353783484,0,0.666666667,20,8.633333333,2533,Direct,22/12/23
391,1968,365,0,353783484,0,0.662404092,259,5.033248082,25925,Organic Search,22/12/23
29,94,29,0,353783484,0,0.103448276,3,3.24137931,179,Organic Social,22/12/23
37,246,33,0,353783484,0,0.702702703,26,6.648648649,2872,Paid Search,22/12/23
4,11,3,0,353783484,0,0.25,1,2.75,2,Referral,22/12/23
9,23,9,0,353783484,0,0,0,2.555555556,179,Unassigned,22/12/23
13,112,10,0,353783484,0,0.538461538,7,8.615384615,723,Cross-network,23/12/23
24,119,22,0,353783484,0,0.458333333,11,4.958333333,1104,Direct,23/12/23
377,1831,355,0,353783484,0,0.620689655,234,4.856763926,26071,Organic Search,23/12/23
20,72,20,0,353783484,0,0.05,1,3.6,32,Organic Social,23/12/23
19,192,15,0,353783484,0,0.578947368,11,10.10526316,2930,Paid Search,23/12/23
1,4,1,0,353783484,0,1,1,4,11,Referral,23/12/23
5,13,5,0,353783484,0,0,0,2.6,0,Unassigned,23/12/23
7,91,7,0,353783484,0,0.571428571,4,13,1009,Cross-network,24/12/23
20,135,19,0,353783484,0,0.45,9,6.75,748,Direct,24/12/23
285,1308,272,0,353783484,0,0.656140351,187,4.589473684,17979,Organic Search,24/12/23
23,70,23,0,353783484,0,0.043478261,1,3.043478261,31,Organic Social,24/12/23
4,10,4,0,353783484,0,0.25,1,2.5,56,Paid Search,24/12/23
3,13,2,0,353783484,0,0.333333333,1,4.333333333,70,Referral,24/12/23
9,23,9,0,353783484,0,0,0,2.555555556,101,Unassigned,24/12/23
9,88,7,0,353783484,0,0.666666667,6,9.777777778,725,Cross-network,25/12/23
27,217,26,0,353783484,0,0.555555556,15,8.037037037,2227,Direct,25/12/23
232,1211,223,0,353783484,0,0.650862069,151,5.219827586,16024,Organic Search,25/12/23
30,119,30,0,353783484,0,0.166666667,5,3.966666667,435,Organic Social,25/12/23
1,2,1,0,353783484,0,0,0,2,0,Paid Search,25/12/23
1,3,1,0,353783484,0,0,0,3,0,Unassigned,25/12/23
30,341,24,0,353783484,0,0.633333333,19,11.36666667,4551,Cross-network,26/12/23
22,117,21,0,353783484,0,0.454545455,10,5.318181818,821,Direct,26/12/23
414,2123,395,0,353783484,0,0.702898551,291,5.128019324,32043,Organic Search,26/12/23
33,98,32,0,353783484,0,0.060606061,2,2.96969697,31,Organic Social,26/12/23
4,42,4,0,353783484,0,0.75,3,10.5,410,Paid Search,26/12/23
1,4,1,0,353783484,0,1,1,4,10,Referral,26/12/23
4,10,4,0,353783484,0,0,0,2.5,71,Unassigned,26/12/23
26,310,23,0,353783484,0,0.730769231,19,11.92307692,3308,Cross-network,27/12/23
144,965,133,0,353783484,0,0.597222222,86,6.701388889,11602,Direct,27/12/23
397,2011,380,0,353783484,0,0.652392947,259,5.065491184,27653,Organic Search,27/12/23
19,67,19,0,353783484,0,0.105263158,2,3.526315789,355,Organic Social,27/12/23
3,92,3,0,353783484,0,0.666666667,2,30.66666667,612,Paid Search,27/12/23
4,12,4,0,353783484,0,0,0,3,0,Unassigned,27/12/23
39,367,33,0,353783484,0,0.564102564,22,9.41025641,2937,Cross-network,28/12/23
47,333,40,0,353783484,0,0.382978723,18,7.085106383,3195,Direct,28/12/23
503,2808,466,0,353783484,0,0.660039761,332,5.58250497,37710,Organic Search,28/12/23
32,93,32,0,353783484,0,0.09375,3,2.90625,117,Organic Social,28/12/23
3,9,3,0,353783484,0,0.333333333,1,3,17,Paid Search,28/12/23
5,14,5,0,353783484,0,0,0,2.8,26,Unassigned,28/12/23
23,205,19,0,353783484,0,0.739130435,17,8.913043478,3837,Cross-network,29/12/23
40,262,35,0,353783484,0,0.625,25,6.55,2258,Direct,29/12/23
413,1931,395,0,353783484,0,0.644067797,266,4.675544794,22595,Organic Search,29/12/23
35,162,33,0,353783484,0,0.057142857,2,4.628571429,345,Organic Social,29/12/23
2,6,2,0,353783484,0,0,0,3,0,Paid Search,29/12/23
3,13,3,0,353783484,0,0.666666667,2,4.333333333,161,Referral,29/12/23
13,35,13,0,353783484,0,0,0,2.692307692,78,Unassigned,29/12/23
10,103,9,0,353783484,0,0.6,6,10.3,871,Cross-network,30/12/23
31,182,29,0,353783484,0,0.483870968,15,5.870967742,1397,Direct,30/12/23
489,2302,468,0,353783484,0,0.652351738,319,4.707566462,30837,Organic Search,30/12/23
22,63,22,0,353783484,0,0.090909091,2,2.863636364,14,Organic Social,30/12/23
1,3,1,0,353783484,0,0,0,3,0,Organic Video,30/12/23
5,14,3,0,353783484,0,0.2,1,2.8,0,Paid Search,30/12/23
3,9,3,0,353783484,0,0,0,3,0,Unassigned,30/12/23
5,48,5,0,353783484,0,0.6,3,9.6,384,Cross-network,31/12/23
13,61,13,0,353783484,0,0.384615385,5,4.692307692,466,Direct,31/12/23
368,1681,350,0,353783484,0,0.633152174,233,4.567934783,21801,Organic Search,31/12/23
41,119,41,0,353783484,0,0.024390244,1,2.902439024,2,Organic Social,31/12/23
6,18,6,0,353783484,0,0,0,3,0,Paid Search,31/12/23
2,14,2,0,353783484,0,0.5,1,7,42,Referral,31/12/23
4,12,4,0,353783484,0,0,0,3,56,Unassigned,31/12/23
15,110,12,0,353783484,0,0.466666667,7,7.333333333,472,Cross-network,01/01/24
32,160,31,0,353783484,0,0.5625,18,5,1244,Direct,01/01/24
437,2292,417,0,353783484,0,0.66819222,292,5.244851259,33779,Organic Search,01/01/24
52,191,51,0,353783484,0,0.153846154,8,3.673076923,271,Organic Social,01/01/24
12,35,12,0,353783484,0,0,0,2.916666667,0,Paid Search,01/01/24
11,33,11,0,353783484,0,0,0,3,0,Unassigned,01/01/24
26,233,23,0,353783484,0,0.730769231,19,8.961538462,2425,Cross-network,02/01/24
54,354,46,0,353783484,0,0.481481481,26,6.555555556,2838,Direct,02/01/24
572,3198,537,0,353783484,0,0.688811189,394,5.590909091,41785,Organic Search,02/01/24
31,162,28,0,353783484,0,0.322580645,10,5.225806452,859,Organic Social,02/01/24
43,347,39,0,353783484,0,0.627906977,27,8.069767442,3336,Paid Search,02/01/24
11,36,11,0,353783484,0,0.090909091,1,3.272727273,216,Unassigned,02/01/24
28,330,20,0,353783484,0,0.714285714,20,11.78571429,3618,Cross-network,03/01/24
61,328,49,0,353783484,0,0.426229508,26,5.37704918,2993,Direct,03/01/24
572,3097,540,0,353783484,0,0.687062937,393,5.414335664,42258,Organic Search,03/01/24
23,113,21,0,353783484,0,0.130434783,3,4.913043478,416,Organic Social,03/01/24
67,400,57,0,353783484,0,0.507462687,34,5.970149254,2786,Paid Search,03/01/24
3,31,2,0,353783484,0,0.666666667,2,10.33333333,280,Referral,03/01/24
13,46,13,0,353783484,0,0.076923077,1,3.538461538,857,Unassigned,03/01/24
29,343,27,0,353783484,0,0.75862069,22,11.82758621,2347,Cross-network,04/01/24
58,499,51,0,353783484,0,0.586206897,34,8.603448276,5652,Direct,04/01/24
573,3191,542,0,353783484,0,0.689354276,395,5.568935428,41774,Organic Search,04/01/24
15,56,15,0,353783484,0,0.266666667,4,3.733333333,323,Organic Social,04/01/24
69,631,63,0,353783484,0,0.68115942,47,9.144927536,7435,Paid Search,04/01/24
6,21,5,0,353783484,0,0.5,3,3.5,27,Referral,04/01/24
3,9,3,0,353783484,0,0,0,3,0,Unassigned,04/01/24
22,211,21,0,353783484,0,0.727272727,16,9.590909091,1390,Cross-network,05/01/24
46,348,40,0,353783484,0,0.673913043,31,7.565217391,3273,Direct,05/01/24
537,3082,506,0,353783484,0,0.687150838,369,5.739292365,40175,Organic Search,05/01/24
35,112,33,0,353783484,0,0.142857143,5,3.2,753,Organic Social,05/01/24
1,4,1,0,353783484,0,1,1,4,0,Organic Video,05/01/24
72,709,61,0,353783484,0,0.569444444,41,9.847222222,5715,Paid Search,05/01/24
4,32,4,0,353783484,0,1,4,8,720,Paid Shopping,05/01/24
5,18,4,0,353783484,0,0.4,2,3.6,81,Referral,05/01/24
4,13,4,0,353783484,0,0,0,3.25,2,Unassigned,05/01/24
12,119,12,0,353783484,0,0.583333333,7,9.916666667,1198,Cross-network,06/01/24
34,301,33,0,353783484,0,0.558823529,19,8.852941176,1861,Direct,06/01/24
560,2798,526,0,353783484,0,0.671428571,376,4.996428571,35964,Organic Search,06/01/24
29,129,29,0,353783484,0,0.275862069,8,4.448275862,1511,Organic Social,06/01/24
42,276,38,0,353783484,0,0.452380952,19,6.571428571,2828,Paid Search,06/01/24
4,12,4,0,353783484,0,0,0,3,0,Unassigned,06/01/24
16,246,15,0,353783484,0,0.8125,13,15.375,1865,Cross-network,07/01/24
31,130,29,0,353783484,0,0.451612903,14,4.193548387,616,Direct,07/01/24
